,Total extra views,Average distance,Max distance
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/nico-de-jong/research/bubbles-and-protons-against-cancer/,1000.0,1.0000000000000007,1.0
http://homepage.tudelft.nl/q1d90/FBweb/scientific_page.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/bk/studeren/summerschools/summerschool-sustainable-housing-from-a-european-perspective/,1000.0,1.0000000000000007,1.0
http://meldingen-ict.tudelft.nl,1000.0,1.0000000000000007,1.0
https://books.bk.tudelft.nl/index.php/press/catalog/book/ISBN-9789463662079,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/pieter-kruit/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/kees-hagen/,1000.0,1.0000000000000007,1.0
http://www.studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=16772,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/2019/tu-delft/tu-delft-tops-new-global-mooc-rankings/,1000.0,1.0000000000000007,1.0
http://www.opendata.bk.tudelft.nl,1000.0,1.0000000000000007,1.0
http://www.wbmt2.tudelft.nl/bep-wb/bep_def.pdf,1000.0,1.0000000000000007,1.0
https://repository.tudelft.nl/islandora/search/?collection=research,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=52107,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/tnw/onderzoek/in-de-spotlight/sleutelen-aan-het-leven/,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/admin,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/tnw/over-faculteit/afdelingen/chemical-engineering/scientific-staff/stephen-picken/,1000.0,1.0000000000000007,1.0
http://ii.tudelft.nl/~catholijn,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/mj-santofimia-navarro(dfe40a2e-8ad5-492f-9e6a-d710744e08d2)/publications.html,1000.0,1.0000000000000007,1.0
http://www.studiegids.tudelft.nl/a101_displayCourse.do?course_id=41699,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/3me/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/eemcs/the-faculty/departments/applied-mathematics/mathematical-physics/people/aw-heemink/,1000.0,1.0000000000000007,1.0
https://www.delta.tudelft.nl/article/communication-innovation,1000.0,1.0000000000000007,1.0
http://software.tudelft.nl,1000.0,1.0000000000000007,1.0
http://homepage.tudelft.nl/h5u3d/index.html,1000.0,1.0000000000000007,1.0
https://wiki.tudelft.nl/bin/view/Research/PRCV/WebHome,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/3me/about/departments/materials-science-and-engineering/research/corrosion-technology-and-electrochemistry/people/maxine-ankora/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/2020/3me/march/millions-of-euros-to-improve-to-improve-the-rhine-alpine-freight-corridor/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/2020/tu-delft/the-magnet-that-didnt-exist/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/business/need-a-graduate-or-student/tnw-internship-office/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/universiteitsfonds/,1000.0,1.0000000000000007,1.0
http://www.studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=18433,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/j-sietsma(e614009f-7c02-4312-b589-d462a67256d6)/publications.html,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/f-messali(1667ccc4-cb8d-4f62-a889-5b43dc1e819a)/publications.html,1000.0,1.0000000000000007,1.0
https://brightspace.tudelft.nl,1000.0,1.0000000000000007,1.0
http://weblogin.tudelft.nl,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/rbj-brinkgreve(eecdc503-e14c-4984-a69f-7b28a371e90f)/publications.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/library/collections/standards-statistics-and-more/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/2020/tu-delft/tu-delft-climate-arboretum/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/library/collecties/kaartenkamer/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/PolicyModellingLab,1000.0,1.0000000000000007,1.0
https://weblogin.tudelft.nl/vpn/index.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/io/studeren/minors/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/applied-mathematics/statistics/people/j-j-cai/,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/j-caro(342b86c8-71b4-44f0-9166-29117190d341)/publications.html,1000.0,1.0000000000000007,1.0
http://www.alg.ewi.tudelft.nl,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/o-el-gawhary(67e92674-3ab8-4b49-9b97-1152e377fb10)/publications.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/ethics/,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/a-mohammadi-gheidari(f9d95be7-e2c7-492e-836a-e6a698337c61)/publications.html,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/research/in-the-spotlight/tinkering-under-the-bonnet-of-life/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/3me/over/afdelingen/materials-science-and-engineering/research/corrosion-technology-and-electrochemistry/people/kleopatra-papamichou/,1000.0,1.0000000000000007,1.0
http://wbmt2.tudelft.nl/schakelen_3me/00Schakelprogramma's_BME.pdf,1000.0,1.0000000000000007,1.0
https://pwstudelft.nl,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/sciencecentre/activiteiten/backstage-tours/living-in-the-future/,1000.0,1.0000000000000007,1.0
http://studyguide.tudelft.nl,1000.0,1.0000000000000007,1.0
https://webmail.tudelft.nl,1000.0,1.0000000000000007,1.0
http://www.studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=18422,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/mamm-van-der-meijden(b72228a5-5753-4190-a31b-d6a32269d2c7)/publications.html,1000.0,1.0000000000000007,1.0
http://journals.library.tudelft.nl/index.php/jscms/index,1000.0,1.0000000000000007,1.0
http://osiaan.tudelft.nl,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=50261,1000.0,1.0000000000000007,1.0
http://www.wbmt2.tudelft.nl/onderw2019/wb3ejaar_2019-2020.htm,1000.0,1.0000000000000007,1.0
https://collegerama.tudelft.nl/Mediasite/Play/015f0a5464e34294b1bc8ad34a05841d1d,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/io/over-io/contact/openingstijden/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/faculty-of-applied-sciences/about-faculty/departments/imphys/people/koen-van-dongen/,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=21844,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/bk/studeren/beroepservaringsperiode/,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=20556,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=21835,1000.0,1.0000000000000007,1.0
https://software.tudelft.nl,1000.0,1.0000000000000007,1.0
https://repository.tudelft.nl/islandora/search/collection%3Ageoscience_reports?collection=research,1000.0,1.0000000000000007,1.0
https://pure.tudelft.nl/portal/en/persons/w-zhang(180661f5-ca84-498a-872f-2b5d150cac6b)/publications.html,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayProgram.do?program_tree_id=20383,1000.0,1.0000000000000007,1.0
http://nmc360.tudelft.nl/vtcubedesign/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/tbm/over-de-faculteit/afdelingen/multi-actor-systems/people/assistant-professors/leon-hermans/,1000.0,1.0000000000000007,1.0
https://repository.tudelft.nl/islandora/search/collection%3Ahydraulic_reports?collection=research,1000.0,1.0000000000000007,1.0
https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=49238,1000.0,1.0000000000000007,1.0
https://repository.tudelft.nl/islandora/object/uuid%3A4d89effe-a7d1-4b11-93e3-ec3b4a9ae897?collection=education,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/library/copyright/c/placing-an-article-or-part-of-a-book-in-brightspace/,1000.0,1.0000000000000007,1.0
https://www.tudelft.nl/en/2020/tu-delft/tu-delft-masters-students-start-initiative-for-developing-ventilators/,1000.0,1.0000000000000007,1.0
